File, Line, Error
data_lost.c , 83 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 96 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 108 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 120 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 136 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
data_lost.c , 159 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 172 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 184 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 209 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 240 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 241 , " short variable name [naming|P3] Length of variable name `a1` is 2, which is shorter than the threshold of 3"
data_lost.c , 254 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
data_lost.c , 255 , " short variable name [naming|P3] Length of variable name `a1` is 2, which is shorter than the threshold of 3"
data_lost.c , 256 , " short variable name [naming|P3] Length of variable name `a2` is 2, which is shorter than the threshold of 3"
data_lost.c , 268 , " high ncss method [size|P2] Method of 39 non-commenting source statements exceeds limit of 30"
data_lost.c , 24 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
data_lost.c , 36 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
data_lost.c , 48 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 60 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 72 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 85 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 97 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 109 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 121 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 138 , " long line [size|P3] Line with 110 characters exceeds limit of 100"
data_lost.c , 148 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
data_lost.c , 161 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 173 , " long line [size|P3] Line with 118 characters exceeds limit of 100"
data_lost.c , 185 , " long line [size|P3] Line with 116 characters exceeds limit of 100"
data_lost.c , 201 , " long line [size|P3] Line with 129 characters exceeds limit of 100"
data_lost.c , 212 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
data_lost.c , 229 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
data_lost.c , 243 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
data_lost.c , 259 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
data_lost.c , 268 , " high npath complexity [size|P2] NPath Complexity Number 1162261467 exceeds limit of 200"
data_lost.c , 268 , " long method [size|P3] Method with 96 lines exceeds limit of 50"
data_lost.c , 268 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 39 exceeds limit of 10"
uninit_memory_access.c , 115 , " unnecessary else statement [redundant|P3]"
uninit_memory_access.c , 55 , " constant conditional operator [basic|P2]"
uninit_memory_access.c , 325 , " constant conditional operator [basic|P2]"
uninit_memory_access.c , 287 , " unused method parameter [unused|P3] The parameter 'devno' is unused."
uninit_memory_access.c , 301 , " bitwise operator in conditional [basic|P2]"
uninit_memory_access.c , 297 , " bitwise operator in conditional [basic|P2]"
uninit_memory_access.c , 24 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 36 , " short variable name [naming|P3] Length of variable name `a` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 68 , " short variable name [naming|P3] Length of variable name `p1` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 69 , " short variable name [naming|P3] Length of variable name `p2` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 86 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 86 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 86 , " short variable name [naming|P3] Length of variable name `k` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 145 , " short variable name [naming|P3] Length of variable name `st` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 151 , " short variable name [naming|P3] Length of variable name `st` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 154 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 161 , " short variable name [naming|P3] Length of variable name `st` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 177 , " short variable name [naming|P3] Length of variable name `st` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 206 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 231 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 231 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 249 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 249 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 346 , " short variable name [naming|P3] Length of variable name `s1` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 346 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 373 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 374 , " short variable name [naming|P3] Length of variable name `s1` is 2, which is shorter than the threshold of 3"
uninit_memory_access.c , 374 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 403 , " short variable name [naming|P3] Length of variable name `u` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 432 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 449 , " short variable name [naming|P3] Length of variable name `p` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 454 , " short variable name [naming|P3] Length of variable name `i` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 454 , " short variable name [naming|P3] Length of variable name `j` is 1, which is shorter than the threshold of 3"
uninit_memory_access.c , 481 , " high ncss method [size|P2] Method of 31 non-commenting source statements exceeds limit of 30"
uninit_memory_access.c , 8 , " long line [size|P3] Line with 122 characters exceeds limit of 100"
uninit_memory_access.c , 27 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
uninit_memory_access.c , 40 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
uninit_memory_access.c , 56 , " long line [size|P3] Line with 123 characters exceeds limit of 100"
uninit_memory_access.c , 76 , " long line [size|P3] Line with 114 characters exceeds limit of 100"
uninit_memory_access.c , 100 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
uninit_memory_access.c , 130 , " long line [size|P3] Line with 111 characters exceeds limit of 100"
uninit_memory_access.c , 135 , " long line [size|P3] Line with 112 characters exceeds limit of 100"
uninit_memory_access.c , 157 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
uninit_memory_access.c , 186 , " long line [size|P3] Line with 107 characters exceeds limit of 100"
uninit_memory_access.c , 195 , " long line [size|P3] Line with 124 characters exceeds limit of 100"
uninit_memory_access.c , 210 , " long line [size|P3] Line with 106 characters exceeds limit of 100"
uninit_memory_access.c , 217 , " long line [size|P3] Line with 130 characters exceeds limit of 100"
uninit_memory_access.c , 261 , " long line [size|P3] Line with 141 characters exceeds limit of 100"
uninit_memory_access.c , 289 , " long line [size|P3] Line with 127 characters exceeds limit of 100"
uninit_memory_access.c , 310 , " long line [size|P3] Line with 139 characters exceeds limit of 100"
uninit_memory_access.c , 331 , " long line [size|P3] Line with 127 characters exceeds limit of 100"
uninit_memory_access.c , 353 , " long line [size|P3] Line with 150 characters exceeds limit of 100"
uninit_memory_access.c , 384 , " long line [size|P3] Line with 144 characters exceeds limit of 100"
uninit_memory_access.c , 445 , " long line [size|P3] Line with 125 characters exceeds limit of 100"
uninit_memory_access.c , 461 , " long line [size|P3] Line with 113 characters exceeds limit of 100"
uninit_memory_access.c , 481 , " high npath complexity [size|P2] NPath Complexity Number 14348907 exceeds limit of 200"
uninit_memory_access.c , 481 , " long method [size|P3] Method with 76 lines exceeds limit of 50"
uninit_memory_access.c , 16 , " long variable name [naming|P3] Length of variable name `uninit_memory_access_009_doubleptr_gbl` is 38, which is longer than the threshold of 20"
uninit_memory_access.c , 286 , " long variable name [naming|P3] Length of variable name `uninit_memory_access_010_s_001_arr_gbl` is 38, which is longer than the threshold of 20"
uninit_memory_access.c , 481 , " high cyclomatic complexity [size|P2] Cyclomatic Complexity Number 31 exceeds limit of 10"
st_overflow.c , 49 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_overflow.c , 56 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
st_overflow.c , 76 , " short variable name [naming|P3] Length of variable name `s` is 1, which is shorter than the threshold of 3"
